Gene,Species,Chromosome,Type,Type_Start,Type_End
CHRNA6,Homo sapiens,8,PRRX1,42756570,42756576
CHRNA6,Homo sapiens,8,PRRX1,42756573,42756579
CHRNA6,Homo sapiens,8,PRRX1,42756599,42756605
CHRNA6,Homo sapiens,8,DPRX,42756599,42756608
CHRNA6,Homo sapiens,8,Lef1,42756615,42756623
CHRNA6,Homo sapiens,8,OTX1,42756619,42756625
CHRNA6,Homo sapiens,8,OTX2,42756619,42756626
CHRNA6,Homo sapiens,8,PRRX2,42756623,42756630
CHRNA6,Homo sapiens,8,PRRX1,42756624,42756630
CHRNA6,Homo sapiens,8,OTX2,42756626,42756633
CHRNA6,Homo sapiens,8,OTX1,42756627,42756633
CHRNA6,Homo sapiens,8,PRRX1,42756627,42756633
CHRNA6,Homo sapiens,8,PRRX2,42756627,42756634
CHRNA6,Homo sapiens,8,OTX1,42756635,42756641
CHRNA6,Homo sapiens,8,PRRX1,42756639,42756645
CHRNA6,Homo sapiens,8,PRDM1,42756648,42756655
CHRNA6,Homo sapiens,8,PRRX1,42756670,42756676
CHRNA6,Homo sapiens,8,Prdm14,42756676,42756684
CHRNA6,Homo sapiens,8,GRHL2,42756681,42756689
CHRNA6,Homo sapiens,8,Lef1,42756685,42756693
CHRNA6,Homo sapiens,8,DPRX,42756689,42756698
CHRNA6,Homo sapiens,8,PRRX1,42756692,42756698
CHRNA6,Homo sapiens,8,Lef1,42756694,42756702
CHRNA6,Homo sapiens,8,PRDM1,42756703,42756710
CHRNA6,Homo sapiens,8,OTX1,42756731,42756737
CHRNA6,Homo sapiens,8,Prdm15,42756753,42756764
CHRNA6,Homo sapiens,8,PRRX1,42756773,42756779
CHRNA6,Homo sapiens,8,PRRX2,42756802,42756809
CHRNA6,Homo sapiens,8,OTX1,42756843,42756849
CHRNA6,Homo sapiens,8,PRRX1,42756843,42756849
CHRNA6,Homo sapiens,8,Lef1,42756858,42756866
CHRNA6,Homo sapiens,8,GRHL2,42756886,42756894
CHRNA6,Homo sapiens,8,PRDM9,42756899,42756919
CHRNA6,Homo sapiens,8,Prdm14,42756914,42756922
CHRNA6,Homo sapiens,8,GRHL1,42756923,42756933
CHRNA6,Homo sapiens,8,GRHL2,42756924,42756932
CHRNA6,Homo sapiens,8,Prdm14,42756933,42756941
CHRNA6,Homo sapiens,8,OTX1,42756955,42756961
CHRNA6,Homo sapiens,8,DPRX,42756957,42756966
CHRNA6,Homo sapiens,8,OTX1,42756960,42756966
CHRNA6,Homo sapiens,8,OTX1,42756996,42757002
CHRNA6,Homo sapiens,8,OTX2,42756996,42757003
CHRNA6,Homo sapiens,8,PRRX1,42757016,42757022
CHRNA6,Homo sapiens,8,OTX1,42757023,42757029
CHRNA6,Homo sapiens,8,PRRX1,42757023,42757029
CHRNA6,Homo sapiens,8,OTX2,42757023,42757030
CHRNA6,Homo sapiens,8,PRRX1,42757040,42757046
CHRNA6,Homo sapiens,8,PRRX1,42757043,42757049
CHRNA6,Homo sapiens,8,PRRX2,42757043,42757050
CHRNA6,Homo sapiens,8,PRRX1,42757050,42757056
CHRNA6,Homo sapiens,8,DPRX,42757050,42757059
CHRNA6,Homo sapiens,8,PROX1,42757061,42757073
CHRNA6,Homo sapiens,8,PRRX1,42757063,42757069
CHRNA6,Homo sapiens,8,PRRX1,42757071,42757077
CHRNA6,Homo sapiens,8,OTX1,42757096,42757102
CHRNA6,Homo sapiens,8,OTX1,42757108,42757114
CHRNA6,Homo sapiens,8,OTX2,42757108,42757115
CHRNA6,Homo sapiens,8,Prdm14,42757161,42757169
CHRNA6,Homo sapiens,8,Prdm14,42757193,42757201
CHRNA6,Homo sapiens,8,PRRX2,42757212,42757219
CHRNA6,Homo sapiens,8,OTX1,42757213,42757219
CHRNA6,Homo sapiens,8,PRRX1,42757213,42757219
CHRNA6,Homo sapiens,8,PRRX2,42757213,42757220
CHRNA6,Homo sapiens,8,DPRX,42757213,42757222
CHRNA6,Homo sapiens,8,OTX1,42757216,42757222
CHRNA6,Homo sapiens,8,OTX1,42757243,42757249
CHRNA6,Homo sapiens,8,OTX2,42757243,42757250
CHRNA6,Homo sapiens,8,PRRX2,42757248,42757255
CHRNA6,Homo sapiens,8,MAFA,42757262,42757275
CHRNA6,Homo sapiens,8,EGR1,42757286,42757296
CHRNA6,Homo sapiens,8,OTX1,42757315,42757321
CHRNA6,Homo sapiens,8,DPRX,42757315,42757324
CHRNA6,Homo sapiens,8,PGR,42757315,42757324
CHRNA6,Homo sapiens,8,PGR,42757333,42757342
CHRNA6,Homo sapiens,8,Prdm14,42757343,42757351
CHRNA6,Homo sapiens,8,PGR,42757360,42757369
CHRNA6,Homo sapiens,8,PGR,42757362,42757371
CHRNA6,Homo sapiens,8,PRRX1,42757375,42757381
CHRNA6,Homo sapiens,8,PRDM1,42757381,42757388
CHRNA6,Homo sapiens,8,OTX1,42757455,42757461
CHRNA6,Homo sapiens,8,OTX1,42757467,42757473
CHRNA6,Homo sapiens,8,OTX2,42757467,42757474
CHRNA6,Homo sapiens,8,OTX1,42757499,42757505
CHRNA6,Homo sapiens,8,Prdm5,42757515,42757526
CHRNA6,Homo sapiens,8,Prdm14,42757518,42757526
CHRNA6,Homo sapiens,8,OTX1,42757531,42757537
CHRNA6,Homo sapiens,8,PGR,42757536,42757545
CHRNA6,Homo sapiens,8,MZF1,42757544,42757552
CHRNA6,Homo sapiens,8,PROP1,42757575,42757586
CHRNA6,Homo sapiens,8,PRRX2,42757579,42757586
CHRNA6,Homo sapiens,8,OTX1,42757580,42757586
CHRNA6,Homo sapiens,8,PRRX1,42757580,42757586
CHRNA6,Homo sapiens,8,PRRX2,42757580,42757587
CHRNA6,Homo sapiens,8,DPRX,42757580,42757589
CHRNA6,Homo sapiens,8,OTX1,42757583,42757589
CHRNA6,Homo sapiens,8,OTX1,42757610,42757616
CHRNA6,Homo sapiens,8,OTX2,42757610,42757617
CHRNA6,Homo sapiens,8,DPRX,42757617,42757626
CHRNA6,Homo sapiens,8,OTX1,42757620,42757626
CHRNA6,Homo sapiens,8,MAFA,42757629,42757642
CHRNA6,Homo sapiens,8,PRDM1,42757640,42757647
CHRNA6,Homo sapiens,8,OTX1,42757675,42757681
CHRNA6,Homo sapiens,8,EGR2,42757702,42757713
CHRNA6,Homo sapiens,8,PRDM1,42757725,42757732
CHRNA6,Homo sapiens,8,OTX1,42757764,42757770
CHRNA6,Homo sapiens,8,OTX1,42757776,42757782
CHRNA6,Homo sapiens,8,OTX2,42757776,42757783
CHRNA6,Homo sapiens,8,OTX1,42757808,42757814
CHRNA6,Homo sapiens,8,PGR,42757811,42757820
CHRNA6,Homo sapiens,8,Prdm5,42757824,42757835
CHRNA6,Homo sapiens,8,Prdm14,42757827,42757835
CHRNA6,Homo sapiens,8,PGR,42757845,42757854
CHRNA6,Homo sapiens,8,Prdm14,42757859,42757867
CHRNA6,Homo sapiens,8,PROP1,42757877,42757888
CHRNA6,Homo sapiens,8,PRRX2,42757881,42757888
CHRNA6,Homo sapiens,8,OTX1,42757882,42757888
CHRNA6,Homo sapiens,8,PRRX1,42757882,42757888
CHRNA6,Homo sapiens,8,PRRX2,42757882,42757889
CHRNA6,Homo sapiens,8,DPRX,42757882,42757891
CHRNA6,Homo sapiens,8,OTX1,42757885,42757891
CHRNA6,Homo sapiens,8,OTX1,42757912,42757918
CHRNA6,Homo sapiens,8,OTX2,42757912,42757919
CHRNA6,Homo sapiens,8,PRDM1,42757942,42757949
CHRNA6,Homo sapiens,8,OTX1,42757977,42757983
CHRNA6,Homo sapiens,8,EGR2,42758004,42758015
CHRNA6,Homo sapiens,8,EGR1,42758005,42758015
CHRNA6,Homo sapiens,8,PROX1,42758020,42758032
CHRNA6,Homo sapiens,8,PRRX1,42758066,42758072
CHRNA6,Homo sapiens,8,DPRX,42758066,42758075
CHRNA6,Homo sapiens,8,OTX1,42758069,42758075
CHRNA6,Homo sapiens,8,OTX2,42758069,42758076
CHRNA6,Homo sapiens,8,PRRX1,42758079,42758085
CHRNA6,Homo sapiens,8,Lef1,42758104,42758112
CHRNA6,Homo sapiens,8,Prdm15,42758106,42758117
CHRNA6,Homo sapiens,8,OTX1,42758108,42758114
CHRNA6,Homo sapiens,8,PRRX2,42758116,42758123
CHRNA6,Homo sapiens,8,OTX1,42758117,42758123
CHRNA6,Homo sapiens,8,PRRX1,42758117,42758123
CHRNA6,Homo sapiens,8,PRRX2,42758117,42758124
CHRNA6,Homo sapiens,8,MZF1,42758129,42758137
CHRNA6,Homo sapiens,8,PRRX2,42758143,42758150
CHRNA6,Homo sapiens,8,PRRX1,42758144,42758150
CHRNA6,Homo sapiens,8,PRRX2,42758144,42758151
CHRNA6,Homo sapiens,8,DPRX,42758154,42758163
CHRNA6,Homo sapiens,8,PRRX1,42758157,42758163
CHRNA6,Homo sapiens,8,PROP1,42758169,42758180
CHRNA6,Homo sapiens,8,PRRX2,42758173,42758180
CHRNA6,Homo sapiens,8,PRRX1,42758174,42758180
CHRNA6,Homo sapiens,8,PRRX2,42758174,42758181
CHRNA6,Homo sapiens,8,PROP1,42758174,42758185
CHRNA6,Homo sapiens,8,OTX1,42758179,42758185
CHRNA6,Homo sapiens,8,DPRX,42758179,42758188
CHRNA6,Homo sapiens,8,PRRX2,42758181,42758188
CHRNA6,Homo sapiens,8,PRRX1,42758182,42758188
CHRNA6,Homo sapiens,8,PRRX2,42758182,42758189
CHRNA6,Homo sapiens,8,PRRX2,42758192,42758199
CHRNA6,Homo sapiens,8,OTX2,42758192,42758199
CHRNA6,Homo sapiens,8,OTX1,42758193,42758199
CHRNA6,Homo sapiens,8,PRRX1,42758193,42758199
CHRNA6,Homo sapiens,8,PRRX1,42758196,42758202
CHRNA6,Homo sapiens,8,PRRX2,42758196,42758203
CHRNA6,Homo sapiens,8,PRRX1,42758200,42758206
CHRNA6,Homo sapiens,8,PRRX2,42758200,42758207
CHRNA6,Homo sapiens,8,GRHL2,42758205,42758213
CHRNA6,Homo sapiens,8,PRDM1,42758210,42758217
CHRNA6,Homo sapiens,8,OTX1,42758222,42758228
CHRNA6,Homo sapiens,8,OTX1,42758235,42758241
CHRNA6,Homo sapiens,8,OTX2,42758258,42758265
CHRNA6,Homo sapiens,8,OTX1,42758259,42758265
CHRNA6,Homo sapiens,8,OTX1,42758271,42758277
CHRNA6,Homo sapiens,8,Lef1,42758275,42758283
CHRNA6,Homo sapiens,8,DPRX,42758297,42758306
CHRNA6,Homo sapiens,8,OTX1,42758300,42758306
CHRNA6,Homo sapiens,8,Lef1,42758303,42758311
CHRNA6,Homo sapiens,8,PRRX2,42758307,42758314
CHRNA6,Homo sapiens,8,OTX2,42758307,42758314
CHRNA6,Homo sapiens,8,OTX1,42758308,42758314
CHRNA6,Homo sapiens,8,PRRX1,42758308,42758314
CHRNA6,Homo sapiens,8,PGR,42758318,42758327
CHRNA6,Homo sapiens,8,OTX1,42758319,42758325
CHRNA6,Homo sapiens,8,OTX1,42758328,42758334
CHRNA6,Homo sapiens,8,OTX2,42758331,42758338
CHRNA6,Homo sapiens,8,OTX1,42758332,42758338
CHRNA6,Homo sapiens,8,PRRX1,42758332,42758338
CHRNA6,Homo sapiens,8,OTX1,42758336,42758342
CHRNA6,Homo sapiens,8,PROX1,42758336,42758348
CHRNA6,Homo sapiens,8,PRDM1,42758345,42758352
CHRNA6,Homo sapiens,8,Prdm4,42758371,42758382
CHRNA6,Homo sapiens,8,PGR,42758381,42758390
CHRNA6,Homo sapiens,8,MAFA,42758420,42758433
CHRNA6,Homo sapiens,8,GRHL2,42758449,42758457
CHRNA6,Homo sapiens,8,Prdm4,42758451,42758462
CHRNA6,Homo sapiens,8,MAFA,42758467,42758480
CHRNA6,Homo sapiens,8,OTX2,42758492,42758499
CHRNA6,Homo sapiens,8,OTX1,42758493,42758499
CHRNA6,Homo sapiens,8,OTX1,42758520,42758526
CHRNA6,Homo sapiens,8,DPRX,42758520,42758529
CHRNA6,Homo sapiens,8,PRRX2,42758522,42758529
CHRNA6,Homo sapiens,8,OTX1,42758523,42758529
CHRNA6,Homo sapiens,8,PRRX1,42758523,42758529
CHRNA6,Homo sapiens,8,PRRX2,42758523,42758530
CHRNA6,Homo sapiens,8,PRRX1,42758536,42758542
CHRNA6,Homo sapiens,8,PRRX2,42758536,42758543
CHRNA6,Homo sapiens,8,Prdm14,42758540,42758548
CHRNA6,Homo sapiens,8,PRDM1,42758542,42758549
CHRNA6,Homo sapiens,8,PGR,42758545,42758554
CHRNA6,Homo sapiens,8,PRRX1,42758553,42758559
CHRNA6,Homo sapiens,8,PGR,42758558,42758567
CHRNA6,Homo sapiens,8,Prdm14,42758577,42758585
CHRNA6,Homo sapiens,8,DPRX,42758597,42758606
CHRNA6,Homo sapiens,8,OTX1,42758600,42758606
CHRNA6,Homo sapiens,8,EGR1,42758604,42758614
CHRNA6,Homo sapiens,8,EGR4,42758604,42758615
CHRNA6,Homo sapiens,8,Prdm14,42758615,42758623
CHRNA6,Homo sapiens,8,Lef1,42758620,42758628
CHRNA6,Homo sapiens,8,OTX2,42758631,42758638
CHRNA6,Homo sapiens,8,OTX1,42758632,42758638
CHRNA6,Homo sapiens,8,OTX1,42758644,42758650
CHRNA6,Homo sapiens,8,PRDM1,42758667,42758674
CHRNA6,Homo sapiens,8,PRDM1,42758678,42758685
CHRNA6,Homo sapiens,8,PRRX1,42758688,42758694
CHRNA6,Homo sapiens,8,GRHL2,42758698,42758706
CHRNA6,Homo sapiens,8,MZF1,42758708,42758716
CHRNA6,Homo sapiens,8,OTX2,42758769,42758776
CHRNA6,Homo sapiens,8,OTX1,42758770,42758776
CHRNA6,Homo sapiens,8,Lef1,42758772,42758780
CHRNA6,Homo sapiens,8,Prdm15,42758792,42758803
CHRNA6,Homo sapiens,8,Prdm5,42758849,42758860
CHRNA6,Homo sapiens,8,Prdm14,42758869,42758877
CHRNA6,Homo sapiens,8,PRDM1,42758876,42758883
CHRNA6,Homo sapiens,8,Prdm14,42758879,42758887
CHRNA6,Homo sapiens,8,PGR,42758883,42758892
CHRNA6,Homo sapiens,8,PRRX1,42758885,42758891
CHRNA6,Homo sapiens,8,Lef1,42758897,42758905
CHRNA6,Homo sapiens,8,OTX1,42758921,42758927
CHRNA6,Homo sapiens,8,PRRX1,42758921,42758927
CHRNA6,Homo sapiens,8,OTX1,42758943,42758949
CHRNA6,Homo sapiens,8,MZF1,42758948,42758956
CHRNA6,Homo sapiens,8,DPRX,42758951,42758960
CHRNA6,Homo sapiens,8,OTX2,42758962,42758969
CHRNA6,Homo sapiens,8,OTX1,42758963,42758969
CHRNA6,Homo sapiens,8,DPRX,42758963,42758972
CHRNA6,Homo sapiens,8,OTX1,42758966,42758972
CHRNA6,Homo sapiens,8,GRHL1,42758983,42758993
CHRNA6,Homo sapiens,8,GRHL2,42758984,42758992
CHRNA6,Homo sapiens,8,MZF1,42758991,42758999
CHRNA6,Homo sapiens,8,OTX1,42759022,42759028
CHRNA6,Homo sapiens,8,OTX2,42759022,42759029
CHRNA6,Homo sapiens,8,PRRX1,42759036,42759042
CHRNA6,Homo sapiens,8,OTX1,42759040,42759046
CHRNA6,Homo sapiens,8,OTX2,42759040,42759047
CHRNA6,Homo sapiens,8,PGR,42759049,42759058
CHRNA6,Homo sapiens,8,PRRX2,42759080,42759087
CHRNA6,Homo sapiens,8,PRRX1,42759081,42759087
CHRNA6,Homo sapiens,8,PRRX2,42759081,42759088
CHRNA6,Homo sapiens,8,GRHL1,42759081,42759091
CHRNA6,Homo sapiens,8,Prdm4,42759085,42759096
CHRNA6,Homo sapiens,8,DPRX,42759091,42759100
CHRNA6,Homo sapiens,8,OTX1,42759094,42759100
CHRNA6,Homo sapiens,8,GRHL1,42759095,42759105
CHRNA6,Homo sapiens,8,GRHL2,42759096,42759104
CHRNA6,Homo sapiens,8,OTX2,42759099,42759106
CHRNA6,Homo sapiens,8,OTX1,42759100,42759106
CHRNA6,Homo sapiens,8,DPRX,42759105,42759114
CHRNA6,Homo sapiens,8,OTX1,42759108,42759114
CHRNA6,Homo sapiens,8,OTX2,42759108,42759115
CHRNA6,Homo sapiens,8,PRRX1,42759124,42759130
CHRNA6,Homo sapiens,8,DPRX,42759124,42759133
CHRNA6,Homo sapiens,8,OTX1,42759127,42759133
CHRNA6,Homo sapiens,8,OTX2,42759127,42759134
CHRNA6,Homo sapiens,8,OTX1,42759135,42759141
CHRNA6,Homo sapiens,8,OTX1,42759166,42759172
CHRNA6,Homo sapiens,8,PRRX2,42759177,42759184
CHRNA6,Homo sapiens,8,OTX1,42759178,42759184
CHRNA6,Homo sapiens,8,PRRX1,42759178,42759184
CHRNA6,Homo sapiens,8,OTX1,42759199,42759205
CHRNA6,Homo sapiens,8,OTX1,42759205,42759211
CHRNA6,Homo sapiens,8,PROX1,42759223,42759235
CHRNA6,Homo sapiens,8,PGR,42759238,42759247
CHRNA6,Homo sapiens,8,PRDM1,42759245,42759252
CHRNA6,Homo sapiens,8,MZF1,42759302,42759310
CHRNA6,Homo sapiens,8,OTX2,42759304,42759311
CHRNA6,Homo sapiens,8,OTX1,42759305,42759311
CHRNA6,Homo sapiens,8,OTX1,42759324,42759330
CHRNA6,Homo sapiens,8,OTX1,42759329,42759335
CHRNA6,Homo sapiens,8,Lef1,42759334,42759342
CHRNA6,Homo sapiens,8,DPRX,42759342,42759351
CHRNA6,Homo sapiens,8,PRRX1,42759345,42759351
CHRNA6,Homo sapiens,8,OTX1,42759350,42759356
CHRNA6,Homo sapiens,8,OTX2,42759350,42759357
CHRNA6,Homo sapiens,8,Prdm4,42759398,42759409
CHRNA6,Homo sapiens,8,Prdm14,42759399,42759407
CHRNA6,Homo sapiens,8,Lef1,42759412,42759420
CHRNA6,Homo sapiens,8,PGR,42759440,42759449
CHRNA6,Homo sapiens,8,GRHL2,42759442,42759450
CHRNA6,Homo sapiens,8,PRDM9,42759445,42759465
CHRNA6,Homo sapiens,8,PRDM1,42759468,42759475
CHRNA6,Homo sapiens,8,MZF1,42759478,42759486
CHRNA6,Homo sapiens,8,OTX2,42759480,42759487
CHRNA6,Homo sapiens,8,OTX1,42759481,42759487
CHRNA6,Homo sapiens,8,EGR3,42759486,42759497
CHRNA6,Homo sapiens,8,PGR,42759494,42759503
CHRNA6,Homo sapiens,8,PGR,42759496,42759505
CHRNA6,Homo sapiens,8,GRHL2,42759506,42759514
CHRNA6,Homo sapiens,8,Prdm14,42759511,42759519
CHRNA6,Homo sapiens,8,OTX1,42759517,42759523
CHRNA6,Homo sapiens,8,Prdm14,42759547,42759555
CHRNA6,Homo sapiens,8,Prdm14,42759556,42759564
CHRNA6,Homo sapiens,8,OTX1,42759628,42759634
CHRNA6,Homo sapiens,8,OTX1,42759640,42759646
CHRNA6,Homo sapiens,8,OTX2,42759640,42759647
CHRNA6,Homo sapiens,8,PRDM9,42759656,42759676
CHRNA6,Homo sapiens,8,OTX2,42759671,42759678
CHRNA6,Homo sapiens,8,OTX1,42759672,42759678
CHRNA6,Homo sapiens,8,DPRX,42759672,42759681
CHRNA6,Homo sapiens,8,Prdm14,42759693,42759701
CHRNA6,Homo sapiens,8,PRDM9,42759693,42759713
CHRNA6,Homo sapiens,8,Prdm14,42759725,42759733
CHRNA6,Homo sapiens,8,OTX1,42759777,42759783
CHRNA6,Homo sapiens,8,OTX2,42759777,42759784
CHRNA6,Homo sapiens,8,PRRX2,42759787,42759794
CHRNA6,Homo sapiens,8,MAFA,42759796,42759809
CHRNA6,Homo sapiens,8,PRRX1,42759809,42759815
CHRNA6,Homo sapiens,8,Prdm4,42759814,42759825
CHRNA6,Homo sapiens,8,PRDM9,42759822,42759842
CHRNA6,Homo sapiens,8,Prdm5,42759862,42759873
CHRNA6,Homo sapiens,8,OTX1,42759863,42759869
CHRNA6,Homo sapiens,8,OTX2,42759863,42759870
CHRNA6,Homo sapiens,8,PRDM1,42759878,42759885
CHRNA6,Homo sapiens,8,MZF1,42759931,42759939
CHRNA6,Homo sapiens,8,Prdm4,42759933,42759944
CHRNA6,Homo sapiens,8,PRRX1,42760000,42760006
CHRNA6,Homo sapiens,8,PRRX1,42760003,42760009
CHRNA6,Homo sapiens,8,PGR,42760014,42760023
CHRNA6,Homo sapiens,8,Prdm14,42760021,42760029
CHRNA6,Homo sapiens,8,PRRX1,42760029,42760035
CHRNA6,Homo sapiens,8,OTX2,42760037,42760044
CHRNA6,Homo sapiens,8,OTX1,42760038,42760044
CHRNA6,Homo sapiens,8,PRRX1,42760047,42760053
CHRNA6,Homo sapiens,8,OTX1,42760082,42760088
CHRNA6,Homo sapiens,8,DPRX,42760082,42760091
CHRNA6,Homo sapiens,8,MZF1,42760097,42760105
CHRNA6,Homo sapiens,8,PRRX2,42760108,42760115
CHRNA6,Homo sapiens,8,OTX1,42760109,42760115
CHRNA6,Homo sapiens,8,PRRX1,42760109,42760115
CHRNA6,Homo sapiens,8,DPRX,42760113,42760122
CHRNA6,Homo sapiens,8,OTX1,42760116,42760122
CHRNA6,Homo sapiens,8,OTX2,42760116,42760123
CHRNA6,Homo sapiens,8,OTX1,42760137,42760143
CHRNA6,Homo sapiens,8,OTX1,42760148,42760154
CHRNA6,Homo sapiens,8,PRRX1,42760164,42760170
CHRNA6,Homo sapiens,8,EGR1,42760196,42760206
CHRNA6,Homo sapiens,8,EGR2,42760196,42760207
CHRNA6,Homo sapiens,8,EGR1,42760198,42760208
CHRNA6,Homo sapiens,8,EGR2,42760198,42760209
CHRNA6,Homo sapiens,8,EGR1,42760214,42760224
CHRNA6,Homo sapiens,8,EGR2,42760214,42760225
CHRNA6,Homo sapiens,8,EGR3,42760214,42760225
CHRNA6,Homo sapiens,8,EGR4,42760214,42760225
CHRNA6,Homo sapiens,8,EGR1,42760218,42760228
CHRNA6,Homo sapiens,8,EGR1,42760220,42760230
CHRNA6,Homo sapiens,8,EGR2,42760220,42760231
CHRNA6,Homo sapiens,8,EGR3,42760220,42760231
CHRNA6,Homo sapiens,8,EGR4,42760220,42760231
CHRNA6,Homo sapiens,8,EGR2,42760230,42760241
CHRNA6,Homo sapiens,8,EGR1,42760234,42760244
CHRNA6,Homo sapiens,8,EGR1,42760236,42760246
CHRNA6,Homo sapiens,8,EGR2,42760236,42760247
CHRNA6,Homo sapiens,8,EGR3,42760236,42760247
CHRNA6,Homo sapiens,8,EGR4,42760236,42760247
CHRNA6,Homo sapiens,8,EGR2,42760246,42760257
CHRNA6,Homo sapiens,8,EGR1,42760250,42760260
CHRNA6,Homo sapiens,8,EGR1,42760252,42760262
CHRNA6,Homo sapiens,8,EGR2,42760317,42760328
CHRNA6,Homo sapiens,8,EGR1,42760321,42760331
CHRNA6,Homo sapiens,8,EGR2,42760323,42760334
CHRNA6,Homo sapiens,8,EGR1,42760335,42760345
CHRNA6,Homo sapiens,8,EGR2,42760335,42760346
CHRNA6,Homo sapiens,8,EGR1,42760339,42760349
CHRNA6,Homo sapiens,8,PRRX1,42760358,42760364
CHRNA6,Homo sapiens,8,EGR1,42760375,42760385
CHRNA6,Homo sapiens,8,EGR2,42760375,42760386
CHRNA6,Homo sapiens,8,OTX1,42760408,42760414
CHRNA6,Homo sapiens,8,EGR1,42760429,42760439
CHRNA6,Homo sapiens,8,EGR2,42760449,42760460
CHRNA6,Homo sapiens,8,EGR1,42760461,42760471
CHRNA6,Homo sapiens,8,PGR,42760465,42760474
CHRNA6,Homo sapiens,8,EGR1,42760511,42760521
CHRNA6,Homo sapiens,8,EGR2,42760511,42760522
CHRNA6,Homo sapiens,8,EGR2,42760517,42760528
CHRNA6,Homo sapiens,8,EGR3,42760517,42760528
CHRNA6,Homo sapiens,8,EGR4,42760517,42760528
CHRNA6,Homo sapiens,8,MZF1,42760534,42760542
CHRNA6,Homo sapiens,8,EGR1,42760535,42760545
CHRNA6,Homo sapiens,8,EGR2,42760535,42760546
CHRNA6,Homo sapiens,8,EGR2,42760541,42760552
CHRNA6,Homo sapiens,8,EGR1,42760555,42760565
CHRNA6,Homo sapiens,8,GRHL2,42760572,42760580
CHRNA6,Homo sapiens,8,OTX1,42760576,42760582
CHRNA6,Homo sapiens,8,PGR,42760581,42760590
CHRNA6,Homo sapiens,8,EGR1,42760599,42760609
CHRNA6,Homo sapiens,8,EGR2,42760599,42760610
CHRNA6,Homo sapiens,8,EGR1,42760623,42760633
CHRNA6,Homo sapiens,8,EGR2,42760623,42760634
CHRNA6,Homo sapiens,8,EGR1,42760643,42760653
CHRNA6,Homo sapiens,8,EGR2,42760643,42760654
CHRNA6,Homo sapiens,8,DPRX,42760667,42760676
CHRNA6,Homo sapiens,8,PGR,42760667,42760676
CHRNA6,Homo sapiens,8,OTX1,42760670,42760676
CHRNA6,Homo sapiens,8,EGR1,42760681,42760691
CHRNA6,Homo sapiens,8,EGR2,42760681,42760692
CHRNA6,Homo sapiens,8,PROX1,42760716,42760728
CHRNA6,Homo sapiens,8,Lef1,42760723,42760731
CHRNA6,Homo sapiens,8,OTX1,42760735,42760741
CHRNA6,Homo sapiens,8,PRRX1,42760735,42760741
CHRNA6,Homo sapiens,8,OTX1,42760742,42760748
CHRNA6,Homo sapiens,8,PRRX1,42760750,42760756
CHRNA6,Homo sapiens,8,PRRX1,42760754,42760760
CHRNA6,Homo sapiens,8,PRRX1,42760755,42760761
CHRNA6,Homo sapiens,8,PRDM1,42760785,42760792
CHRNA6,Homo sapiens,8,MZF1,42760806,42760814
CHRNA6,Homo sapiens,8,PRRX1,42760817,42760823
CHRNA6,Homo sapiens,8,PRRX2,42760817,42760824
CHRNA6,Homo sapiens,8,OTX1,42760828,42760834
CHRNA6,Homo sapiens,8,Prdm5,42760844,42760855
CHRNA6,Homo sapiens,8,OTX1,42760884,42760890
CHRNA6,Homo sapiens,8,Prdm14,42760888,42760896
CHRNA6,Homo sapiens,8,PRDM9,42760913,42760933
CHRNA6,Homo sapiens,8,MZF1,42760916,42760924
CHRNA6,Homo sapiens,8,PRDM1,42760948,42760955
CHRNA6,Homo sapiens,8,EGR1,42760975,42760985
CHRNA6,Homo sapiens,8,EGR2,42760975,42760986
CHRNA6,Homo sapiens,8,EGR3,42760975,42760986
CHRNA6,Homo sapiens,8,EGR4,42760975,42760986
CHRNA6,Homo sapiens,8,PRRX1,42760996,42761002
CHRNA6,Homo sapiens,8,PRRX1,42760997,42761003
CHRNA6,Homo sapiens,8,DPRX,42760997,42761006
CHRNA6,Homo sapiens,8,PRDM9,42761083,42761103
CHRNA6,Homo sapiens,8,PRDM9,42761088,42761108
CHRNA6,Homo sapiens,8,OTX1,42761093,42761099
CHRNA6,Homo sapiens,8,OTX2,42761093,42761100
CHRNA6,Homo sapiens,8,PRDM9,42761097,42761117
CHRNA6,Homo sapiens,8,MZF1,42761098,42761106
CHRNA6,Homo sapiens,8,IRF8,42761128,42761141
CHRNA6,Homo sapiens,8,PRDM1,42761149,42761156
CHRNA6,Homo sapiens,8,PRDM1,42761155,42761162
CHRNA6,Homo sapiens,8,Lef1,42761157,42761165
CHRNA6,Homo sapiens,8,OTX1,42761184,42761190
CHRNA6,Homo sapiens,8,OTX2,42761184,42761191
CHRNA6,Homo sapiens,8,Prdm15,42761189,42761200
CHRNA6,Homo sapiens,8,OTX2,42761192,42761199
CHRNA6,Homo sapiens,8,OTX1,42761193,42761199
CHRNA6,Homo sapiens,8,PRDM1,42761197,42761204
CHRNA6,Homo sapiens,8,Lef1,42761197,42761205
CHRNA6,Homo sapiens,8,Lef1,42761207,42761215
CHRNA6,Homo sapiens,8,OTX1,42761236,42761242
CHRNA6,Homo sapiens,8,OTX2,42761236,42761243
CHRNA6,Homo sapiens,8,PRRX2,42761253,42761260
CHRNA6,Homo sapiens,8,OTX1,42761254,42761260
CHRNA6,Homo sapiens,8,PRRX1,42761254,42761260
