Gene,Species,Chromosome,Enh_Prom,Type_Start,Type_End
ALDH1A3,Homo sapiens,15,Enh,101026664,101026965
ALDH1A3,Homo sapiens,15,Enh,101028023,101028281
ALDH1A3,Homo sapiens,15,Enh,101045416,101045711
ALDH1A3,Homo sapiens,15,Enh,101045856,101046125
ALDH1A3,Homo sapiens,15,Enh,101047416,101047714
ALDH1A3,Homo sapiens,15,Enh,101048226,101048427
ALDH1A3,Homo sapiens,15,Enh,101050305,101050652
ALDH1A3,Homo sapiens,15,Enh,101054106,101054447
ALDH1A3,Homo sapiens,15,Enh,101054926,101055273
ALDH1A3,Homo sapiens,15,Enh,101056748,101056940
ALDH1A3,Homo sapiens,15,Enh,101057007,101057357
ALDH1A3,Homo sapiens,15,Enh,101058832,101059176
ALDH1A3,Homo sapiens,15,Enh,101062261,101062467
ALDH1A3,Homo sapiens,15,Enh,101062763,101063113
ALDH1A3,Homo sapiens,15,Enh,101063381,101063561
ALDH1A3,Homo sapiens,15,Enh,101063966,101064256
ALDH1A3,Homo sapiens,15,Enh,101064270,101064463
ALDH1A3,Homo sapiens,15,Enh,101064535,101064829
ALDH1A3,Homo sapiens,15,Enh,101066993,101067174
ALDH1A3,Homo sapiens,15,Enh,101067855,101068076
ALDH1A3,Homo sapiens,15,Enh,101068209,101068512
ALDH1A3,Homo sapiens,15,Enh,101068768,101069089
ALDH1A3,Homo sapiens,15,Enh,101069118,101069279
ALDH1A3,Homo sapiens,15,Enh,101069312,101069662
ALDH1A3,Homo sapiens,15,Enh,101069671,101069900
ALDH1A3,Homo sapiens,15,Enh,101070610,101070766
ALDH1A3,Homo sapiens,15,Enh,101070776,101071126
ALDH1A3,Homo sapiens,15,Enh,101078053,101078222
ALDH1A3,Homo sapiens,15,Enh,101078771,101079039
ALDH1A3,Homo sapiens,15,Enh,101083307,101083657
ALDH1A3,Homo sapiens,15,Prom,101085830,101086174
ALDH1A3,Homo sapiens,15,Enh,101086402,101086733
ALDH1A3,Homo sapiens,15,Enh,101086986,101087216
ALDH1A3,Homo sapiens,15,Enh,101088243,101088566
ALDH1A3,Homo sapiens,15,Enh,101088795,101089144
ALDH1A3,Homo sapiens,15,Enh,101089187,101089388
ALDH1A3,Homo sapiens,15,Enh,101089627,101089862
ALDH1A3,Homo sapiens,15,Enh,101090887,101091129
ALDH1A3,Homo sapiens,15,Enh,101091132,101091289
ALDH1A3,Homo sapiens,15,Enh,101091347,101091593
ALDH1A3,Homo sapiens,15,Enh,101091612,101091962
ALDH1A3,Homo sapiens,15,Enh,101091981,101092169
ALDH1A3,Homo sapiens,15,Enh,101092213,101092553
ALDH1A3,Homo sapiens,15,Enh,101094011,101094319
ALDH1A3,Homo sapiens,15,Enh,101097206,101097479
ALDH1A3,Homo sapiens,15,Enh,101104211,101104554
ALDH1A3,Homo sapiens,15,Enh,101105083,101105416
ALDH1A3,Homo sapiens,15,Enh,101108137,101108409
ALDH1A3,Homo sapiens,15,Enh,101108438,101108703
ALDH1A3,Homo sapiens,15,Enh,101111605,101111824
ALDH1A3,Homo sapiens,15,Enh,101111921,101112237
ALDH1A3,Homo sapiens,15,Enh,101112305,101112459
ALDH1A3,Homo sapiens,15,Enh,101114275,101114562
ALDH1A3,Homo sapiens,15,Enh,101115560,101115786
ALDH1A3,Homo sapiens,15,Enh,101115896,101116182
ALDH1A3,Homo sapiens,15,Enh,101116211,101116550
ALDH1A3,Homo sapiens,15,Enh,101118805,101118998
ALDH1A3,Homo sapiens,15,Enh,101119186,101119485
ALDH1A3,Homo sapiens,15,Enh,101120981,101121194
ALDH1A3,Homo sapiens,15,Enh,101121646,101121992
ALDH1A3,Homo sapiens,15,Enh,101123483,101123833
ALDH1A3,Homo sapiens,15,Enh,101124138,101124457
ALDH1A3,Homo sapiens,15,Enh,101124913,101125247
ALDH1A3,Homo sapiens,15,Enh,101125281,101125480
ALDH1A3,Homo sapiens,15,Enh,101126138,101126426
ALDH1A3,Homo sapiens,15,Enh,101126666,101126863
ALDH1A3,Homo sapiens,15,Enh,101127048,101127398
ALDH1A3,Homo sapiens,15,Enh,101127452,101127687
ALDH1A3,Homo sapiens,15,Enh,101127705,101128046
ALDH1A3,Homo sapiens,15,Enh,101128288,101128638
ALDH1A3,Homo sapiens,15,Enh,101128711,101128911
ALDH1A3,Homo sapiens,15,Enh,101129982,101130197
ALDH1A3,Homo sapiens,15,Enh,101135574,101135919
ALDH1A3,Homo sapiens,15,Enh,101136766,101136999
ALDH1A3,Homo sapiens,15,Enh,101137484,101137637
ALDH1A3,Homo sapiens,15,Enh,101137639,101137824
ALDH1A3,Homo sapiens,15,Enh,101138010,101138270
ALDH1A3,Homo sapiens,15,Enh,101138913,101139196
ALDH1A3,Homo sapiens,15,Enh,101139534,101139701
ALDH1A3,Homo sapiens,15,Enh,101140072,101140360
ALDH1A3,Homo sapiens,15,Enh,101147252,101147573
ALDH1A3,Homo sapiens,15,Enh,101147648,101147962
ALDH1A3,Homo sapiens,15,Enh,101149275,101149610
ALDH1A3,Homo sapiens,15,Enh,101151296,101151579
ALDH1A3,Homo sapiens,15,Enh,101152931,101153104
ALDH1A3,Homo sapiens,15,Enh,101156646,101156864
ALDH1A3,Homo sapiens,15,Enh,101158612,101158849
ALDH1A3,Homo sapiens,15,Enh,101159263,101159512
ALDH1A3,Homo sapiens,15,Enh,101159548,101159838
ALDH1A3,Homo sapiens,15,Enh,101160345,101160641
ALDH1A3,Homo sapiens,15,Enh,101160896,101161095
ALDH1A3,Homo sapiens,15,Enh,101162676,101163024
ALDH1A3,Homo sapiens,15,Enh,101163026,101163200
ALDH1A3,Homo sapiens,15,Enh,101167378,101167693
ALDH1A3,Homo sapiens,15,Enh,101167700,101167918
ALDH1A3,Homo sapiens,15,Enh,101167964,101168169
ALDH1A3,Homo sapiens,15,Enh,101168244,101168592
ALDH1A3,Homo sapiens,15,Enh,101168600,101168750
ALDH1A3,Homo sapiens,15,Enh,101169208,101169501
ALDH1A3,Homo sapiens,15,Enh,101169665,101170010
ALDH1A3,Homo sapiens,15,Enh,101170679,101170959
ALDH1A3,Homo sapiens,15,Enh,101171056,101171253
ALDH1A3,Homo sapiens,15,Enh,101172063,101172369
ALDH1A3,Homo sapiens,15,Enh,101172476,101172692
ALDH1A3,Homo sapiens,15,Enh,101172742,101173072
ALDH1A3,Homo sapiens,15,Enh,101174225,101174509
ALDH1A3,Homo sapiens,15,Enh,101175509,101175710
ALDH1A3,Homo sapiens,15,Enh,101176712,101177057
ALDH1A3,Homo sapiens,15,Enh,101178020,101178351
ALDH1A3,Homo sapiens,15,Enh,101179450,101179639
ALDH1A3,Homo sapiens,15,Enh,101179801,101180138
ALDH1A3,Homo sapiens,15,Enh,101180612,101180952
ALDH1A3,Homo sapiens,15,Enh,101181036,101181336
ALDH1A3,Homo sapiens,15,Enh,101183310,101183545
ALDH1A3,Homo sapiens,15,Enh,101183732,101184000
ALDH1A3,Homo sapiens,15,Enh,101184017,101184207
ALDH1A3,Homo sapiens,15,Enh,101184891,101185070
ALDH1A3,Homo sapiens,15,Enh,101185802,101186140
ALDH1A3,Homo sapiens,15,Enh,101187753,101188103
ALDH1A3,Homo sapiens,15,Enh,101188271,101188494
ALDH1A3,Homo sapiens,15,Enh,101188654,101189002
ALDH1A3,Homo sapiens,15,Enh,101189304,101189612
ALDH1A3,Homo sapiens,15,Enh,101189742,101189960
ALDH1A3,Homo sapiens,15,Enh,101190150,101190353
ALDH1A3,Homo sapiens,15,Enh,101190938,101191176
ALDH1A3,Homo sapiens,15,Enh,101191292,101191616
ALDH1A3,Homo sapiens,15,Enh,101192147,101192346
ALDH1A3,Homo sapiens,15,Enh,101193146,101193377
ALDH1A3,Homo sapiens,15,Enh,101193387,101193714
ALDH1A3,Homo sapiens,15,Enh,101193964,101194283
ALDH1A3,Homo sapiens,15,Enh,101194325,101194496
ALDH1A3,Homo sapiens,15,Enh,101194536,101194697
ALDH1A3,Homo sapiens,15,Enh,101198299,101198530
ALDH1A3,Homo sapiens,15,Enh,101198735,101199079
ALDH1A3,Homo sapiens,15,Enh,101199450,101199732
ALDH1A3,Homo sapiens,15,Enh,101199775,101200104
ALDH1A3,Homo sapiens,15,Enh,101200218,101200501
ALDH1A3,Homo sapiens,15,Enh,101201422,101201770
ALDH1A3,Homo sapiens,15,Enh,101201828,101202149
ALDH1A3,Homo sapiens,15,Enh,101203690,101204028
ALDH1A3,Homo sapiens,15,Enh,101204779,101205120
ALDH1A3,Homo sapiens,15,Enh,101205184,101205517
ALDH1A3,Homo sapiens,15,Enh,101206304,101206630
ALDH1A3,Homo sapiens,15,Enh,101207869,101208219
ALDH1A3,Homo sapiens,15,Enh,101209033,101209274
ALDH1A3,Homo sapiens,15,Enh,101213614,101213960
ALDH1A3,Homo sapiens,15,Enh,101215726,101216043
ALDH1A3,Homo sapiens,15,Enh,101217495,101217845
ALDH1A3,Homo sapiens,15,Enh,101220627,101220960
ALDH1A3,Homo sapiens,15,Enh,101224066,101224402
ALDH1A3,Homo sapiens,15,Enh,101225700,101226043
ALDH1A3,Homo sapiens,15,Enh,101228468,101228643
ALDH1A3,Homo sapiens,15,Enh,101230862,101231156
ALDH1A3,Homo sapiens,15,Enh,101232814,101232996
ALDH1A3,Homo sapiens,15,Enh,101237315,101237568
ALDH1A3,Homo sapiens,15,Enh,101239747,101240088
ALDH1A3,Homo sapiens,15,Enh,101240355,101240687
ALDH1A3,Homo sapiens,15,Enh,101242262,101242550
ALDH1A3,Homo sapiens,15,Enh,101242637,101242980
ALDH1A3,Homo sapiens,15,Enh,101242987,101243318
ALDH1A3,Homo sapiens,15,Enh,101243517,101243745
ALDH1A3,Homo sapiens,15,Enh,101244113,101244419
ALDH1A3,Homo sapiens,15,Enh,101244453,101244607
ALDH1A3,Homo sapiens,15,Enh,101244630,101244861
ALDH1A3,Homo sapiens,15,Enh,101245302,101245543
ALDH1A3,Homo sapiens,15,Enh,101245863,101246149
ALDH1A3,Homo sapiens,15,Enh,101246464,101246647
ALDH1A3,Homo sapiens,15,Enh,101246922,101247133
ALDH1A3,Homo sapiens,15,Enh,101248349,101248666
ALDH1A3,Homo sapiens,15,Enh,101250318,101250665
ALDH1A3,Homo sapiens,15,Enh,101250939,101251263
ALDH1A3,Homo sapiens,15,Enh,101251355,101251523
ALDH1A3,Homo sapiens,15,Enh,101251616,101251799
ALDH1A3,Homo sapiens,15,Prom,101251871,101252219
ALDH1A3,Homo sapiens,15,Enh,101252241,101252453
ALDH1A3,Homo sapiens,15,Enh,101252547,101252766
ALDH1A3,Homo sapiens,15,Enh,101252898,101253169
ALDH1A3,Homo sapiens,15,Enh,101255158,101255404
ALDH1A3,Homo sapiens,15,Enh,101255613,101255963
ALDH1A3,Homo sapiens,15,Enh,101255991,101256294
ALDH1A3,Homo sapiens,15,Enh,101258200,101258437
ALDH1A3,Homo sapiens,15,Enh,101258500,101258793
ALDH1A3,Homo sapiens,15,Enh,101264130,101264281
ALDH1A3,Homo sapiens,15,Enh,101264318,101264534
ALDH1A3,Homo sapiens,15,Enh,101265213,101265363
ALDH1A3,Homo sapiens,15,Enh,101266118,101266366
ALDH1A3,Homo sapiens,15,Enh,101266942,101267200
ALDH1A3,Homo sapiens,15,Enh,101267377,101267542
ALDH1A3,Homo sapiens,15,Enh,101267545,101267800
ALDH1A3,Homo sapiens,15,Enh,101267930,101268173
ALDH1A3,Homo sapiens,15,Enh,101269971,101270133
ALDH1A3,Homo sapiens,15,Enh,101272586,101272935
ALDH1A3,Homo sapiens,15,Enh,101275063,101275410
ALDH1A3,Homo sapiens,15,Enh,101276490,101276693
ALDH1A3,Homo sapiens,15,Enh,101276801,101277051
ALDH1A3,Homo sapiens,15,Prom,101277073,101277313
ALDH1A3,Homo sapiens,15,Prom,101277371,101277719
ALDH1A3,Homo sapiens,15,Enh,101277772,101277932
ALDH1A3,Homo sapiens,15,Enh,101278226,101278575
ALDH1A3,Homo sapiens,15,Enh,101280028,101280378
ALDH1A3,Homo sapiens,15,Enh,101280452,101280659
ALDH1A3,Homo sapiens,15,Enh,101288926,101289270
ALDH1A3,Homo sapiens,15,Enh,101292163,101292351
ALDH1A3,Homo sapiens,15,Enh,101293179,101293512
ALDH1A3,Homo sapiens,15,Enh,101293805,101294035
ALDH1A3,Homo sapiens,15,Enh,101294074,101294421
ALDH1A3,Homo sapiens,15,Enh,101294666,101295014
ALDH1A3,Homo sapiens,15,Prom,101295126,101295476
ALDH1A3,Homo sapiens,15,Enh,101295569,101295813
ALDH1A3,Homo sapiens,15,Enh,101295853,101296172
ALDH1A3,Homo sapiens,15,Enh,101296173,101296504
ALDH1A3,Homo sapiens,15,Enh,101297021,101297371
ALDH1A3,Homo sapiens,15,Enh,101300392,101300549
ALDH1A3,Homo sapiens,15,Enh,101305833,101306179
ALDH1A3,Homo sapiens,15,Enh,101308237,101308503
ALDH1A3,Homo sapiens,15,Enh,101308722,101309065
ALDH1A3,Homo sapiens,15,Enh,101309480,101309688
ALDH1A3,Homo sapiens,15,Enh,101316626,101316832
ALDH1A3,Homo sapiens,15,Enh,101317342,101317682
ALDH1A3,Homo sapiens,15,Enh,101320655,101321004
ALDH1A3,Homo sapiens,15,Enh,101324579,101324850
ALDH1A3,Homo sapiens,15,Enh,101326067,101326268
ALDH1A3,Homo sapiens,15,Enh,101326560,101326910
ALDH1A3,Homo sapiens,15,Enh,101333867,101334205
ALDH1A3,Homo sapiens,15,Prom,101334453,101334659
ALDH1A3,Homo sapiens,15,Enh,101338583,101338928
ALDH1A3,Homo sapiens,15,Enh,101348701,101348852
ALDH1A3,Homo sapiens,15,Enh,101348978,101349328
ALDH1A3,Homo sapiens,15,Enh,101349329,101349530
ALDH1A3,Homo sapiens,15,Enh,101349533,101349696
ALDH1A3,Homo sapiens,15,Enh,101356796,101357137
ALDH1A3,Homo sapiens,15,Enh,101357438,101357622
ALDH1A3,Homo sapiens,15,Enh,101358989,101359333
ALDH1A3,Homo sapiens,15,Enh,101359597,101359936
ALDH1A3,Homo sapiens,15,Enh,101367466,101367623
ALDH1A3,Homo sapiens,15,Enh,101368226,101368572
ALDH1A3,Homo sapiens,15,Enh,101368937,101369276
ALDH1A3,Homo sapiens,15,Enh,101369824,101370141
ALDH1A3,Homo sapiens,15,Enh,101371492,101371753
ALDH1A3,Homo sapiens,15,Enh,101373240,101373434
ALDH1A3,Homo sapiens,15,Enh,101376676,101376864
ALDH1A3,Homo sapiens,15,Enh,101377638,101377841
ALDH1A3,Homo sapiens,15,Enh,101382461,101382672
ALDH1A3,Homo sapiens,15,Enh,101388065,101388413
ALDH1A3,Homo sapiens,15,Enh,101388544,101388785
ALDH1A3,Homo sapiens,15,Enh,101397396,101397634
ALDH1A3,Homo sapiens,15,Enh,101397669,101398019
ALDH1A3,Homo sapiens,15,Enh,101398234,101398575
ALDH1A3,Homo sapiens,15,Enh,101406138,101406483
ALDH1A3,Homo sapiens,15,Enh,101407434,101407776
ALDH1A3,Homo sapiens,15,Enh,101408527,101408872
ALDH1A3,Homo sapiens,15,Enh,101427067,101427396
ALDH1A3,Homo sapiens,15,Enh,101428727,101429046
ALDH1A3,Homo sapiens,15,Enh,101434941,101435269
ALDH1A3,Homo sapiens,15,Enh,101436532,101436821
ALDH1A3,Homo sapiens,15,Enh,101437922,101438270
ALDH1A3,Homo sapiens,15,Enh,101438372,101438722
ALDH1A3,Homo sapiens,15,Enh,101438872,101439139
ALDH1A3,Homo sapiens,15,Enh,101439436,101439786
ALDH1A3,Homo sapiens,15,Enh,101439912,101440260
ALDH1A3,Homo sapiens,15,Enh,101440455,101440805
ALDH1A3,Homo sapiens,15,Enh,101440878,101441222
ALDH1A3,Homo sapiens,15,Enh,101441669,101441949
ALDH1A3,Homo sapiens,15,Enh,101442041,101442203
ALDH1A3,Homo sapiens,15,Enh,101442728,101442965
ALDH1A3,Homo sapiens,15,Enh,101445488,101445836
ALDH1A3,Homo sapiens,15,Enh,101446134,101446475
ALDH1A3,Homo sapiens,15,Enh,101446709,101447057
ALDH1A3,Homo sapiens,15,Enh,101447200,101447351
ALDH1A3,Homo sapiens,15,Enh,101449704,101449931
ALDH1A3,Homo sapiens,15,Enh,101450439,101450788
ALDH1A3,Homo sapiens,15,Enh,101451070,101451273
ALDH1A3,Homo sapiens,15,Enh,101451366,101451716
ALDH1A3,Homo sapiens,15,Enh,101451751,101451952
ALDH1A3,Homo sapiens,15,Enh,101451973,101452176
ALDH1A3,Homo sapiens,15,Enh,101452242,101452465
ALDH1A3,Homo sapiens,15,Enh,101452653,101452895
ALDH1A3,Homo sapiens,15,Enh,101453727,101454062
ALDH1A3,Homo sapiens,15,Enh,101455353,101455616
ALDH1A3,Homo sapiens,15,Enh,101455634,101455825
ALDH1A3,Homo sapiens,15,Enh,101455948,101456161
ALDH1A3,Homo sapiens,15,Enh,101456182,101456489
ALDH1A3,Homo sapiens,15,Enh,101457746,101458096
ALDH1A3,Homo sapiens,15,Enh,101459105,101459439
ALDH1A3,Homo sapiens,15,Enh,101461126,101461475
ALDH1A3,Homo sapiens,15,Enh,101463172,101463328
ALDH1A3,Homo sapiens,15,Enh,101463360,101463569
ALDH1A3,Homo sapiens,15,Enh,101463780,101464073
ALDH1A3,Homo sapiens,15,Enh,101469226,101469401
ALDH1A3,Homo sapiens,15,Enh,101469542,101469847
ALDH1A3,Homo sapiens,15,Enh,101469889,101470073
ALDH1A3,Homo sapiens,15,Enh,101470535,101470883
ALDH1A3,Homo sapiens,15,Enh,101470973,101471157
ALDH1A3,Homo sapiens,15,Enh,101477752,101478100
ALDH1A3,Homo sapiens,15,Enh,101478214,101478410
ALDH1A3,Homo sapiens,15,Enh,101479900,101480250
ALDH1A3,Homo sapiens,15,Enh,101481411,101481704
ALDH1A3,Homo sapiens,15,Enh,101481707,101481977
ALDH1A3,Homo sapiens,15,Enh,101482067,101482305
ALDH1A3,Homo sapiens,15,Enh,101482859,101483124
ALDH1A3,Homo sapiens,15,Enh,101483452,101483780
ALDH1A3,Homo sapiens,15,Enh,101486326,101486636
ALDH1A3,Homo sapiens,15,Enh,101488359,101488709
ALDH1A3,Homo sapiens,15,Enh,101488835,101489015
ALDH1A3,Homo sapiens,15,Enh,101489346,101489544
ALDH1A3,Homo sapiens,15,Prom,101489651,101489936
ALDH1A3,Homo sapiens,15,Enh,101490100,101490306
ALDH1A3,Homo sapiens,15,Enh,101491687,101492028
ALDH1A3,Homo sapiens,15,Enh,101494602,101494853
ALDH1A3,Homo sapiens,15,Enh,101496350,101496564
ALDH1A3,Homo sapiens,15,Enh,101496567,101496806
ALDH1A3,Homo sapiens,15,Enh,101497111,101497323
ALDH1A3,Homo sapiens,15,Enh,101497632,101497979
ALDH1A3,Homo sapiens,15,Enh,101498984,101499168
ALDH1A3,Homo sapiens,15,Enh,101499234,101499432
ALDH1A3,Homo sapiens,15,Enh,101499990,101500339
ALDH1A3,Homo sapiens,15,Enh,101501802,101502143
ALDH1A3,Homo sapiens,15,Enh,101502652,101502816
ALDH1A3,Homo sapiens,15,Enh,101520396,101520700
ALDH1A3,Homo sapiens,15,Enh,101521074,101521424
ALDH1A3,Homo sapiens,15,Enh,101521539,101521885
ALDH1A3,Homo sapiens,15,Enh,101522192,101522478
ALDH1A3,Homo sapiens,15,Enh,101524463,101524745
ALDH1A3,Homo sapiens,15,Enh,101527647,101527992
ALDH1A3,Homo sapiens,15,Prom,101528027,101528343
ALDH1A3,Homo sapiens,15,Enh,101528440,101528775
ALDH1A3,Homo sapiens,15,Enh,101530195,101530543
ALDH1A3,Homo sapiens,15,Enh,101535859,101536090
ALDH1A3,Homo sapiens,15,Enh,101537754,101538104
ALDH1A3,Homo sapiens,15,Enh,101538482,101538639
ALDH1A3,Homo sapiens,15,Enh,101540614,101540935
ALDH1A3,Homo sapiens,15,Enh,101554522,101554803
ALDH1A3,Homo sapiens,15,Enh,101558237,101558586
ALDH1A3,Homo sapiens,15,Enh,101560381,101560541
ALDH1A3,Homo sapiens,15,Enh,101561317,101561518
ALDH1A3,Homo sapiens,15,Enh,101570346,101570547
ALDH1A3,Homo sapiens,15,Enh,101575234,101575582
ALDH1A3,Homo sapiens,15,Enh,101579563,101579802
ALDH1A3,Homo sapiens,15,Enh,101579813,101580162
ALDH1A3,Homo sapiens,15,Enh,101581702,101582052
ALDH1A3,Homo sapiens,15,Enh,101611134,101611336
ALDH1A3,Homo sapiens,15,Enh,101611810,101612114
ALDH1A3,Homo sapiens,15,Enh,101613524,101613841
ALDH1A3,Homo sapiens,15,Prom,101614138,101614478
ALDH1A3,Homo sapiens,15,Enh,101614821,101615128
ALDH1A3,Homo sapiens,15,Enh,101615393,101615738
ALDH1A3,Homo sapiens,15,Enh,101615935,101616281
ALDH1A3,Homo sapiens,15,Enh,101616415,101616677
ALDH1A3,Homo sapiens,15,Enh,101617273,101617461
ALDH1A3,Homo sapiens,15,Enh,101620666,101620997
ALDH1A3,Homo sapiens,15,Enh,101625170,101625500
ALDH1A3,Homo sapiens,15,Enh,101626012,101626358
ALDH1A3,Homo sapiens,15,Enh,101633445,101633666
ALDH1A3,Homo sapiens,15,Enh,101637618,101637967
ALDH1A3,Homo sapiens,15,Enh,101639354,101639701
ALDH1A3,Homo sapiens,15,Enh,101641165,101641508
ALDH1A3,Homo sapiens,15,Enh,101641923,101642259
ALDH1A3,Homo sapiens,15,Enh,101642399,101642632
ALDH1A3,Homo sapiens,15,Enh,101646645,101646990
ALDH1A3,Homo sapiens,15,Enh,101647331,101647559
ALDH1A3,Homo sapiens,15,Enh,101651672,101651850
ALDH1A3,Homo sapiens,15,Enh,101651892,101652159
ALDH1A3,Homo sapiens,15,Prom,101652204,101652553
ALDH1A3,Homo sapiens,15,Enh,101652651,101652831
ALDH1A3,Homo sapiens,15,Enh,101652835,101652985
ALDH1A3,Homo sapiens,15,Enh,101653067,101653407
ALDH1A3,Homo sapiens,15,Enh,101654242,101654516
ALDH1A3,Homo sapiens,15,Enh,101654934,101655150
ALDH1A3,Homo sapiens,15,Enh,101656046,101656367
ALDH1A3,Homo sapiens,15,Enh,101657202,101657526
ALDH1A3,Homo sapiens,15,Enh,101658007,101658357
ALDH1A3,Homo sapiens,15,Enh,101660120,101660466
ALDH1A3,Homo sapiens,15,Enh,101664376,101664588
ALDH1A3,Homo sapiens,15,Enh,101667834,101668183
ALDH1A3,Homo sapiens,15,Enh,101675051,101675397
ALDH1A3,Homo sapiens,15,Enh,101675902,101676177
ALDH1A3,Homo sapiens,15,Enh,101676211,101676561
ALDH1A3,Homo sapiens,15,Enh,101676969,101677315
ALDH1A3,Homo sapiens,15,Enh,101679844,101680185
ALDH1A3,Homo sapiens,15,Enh,101684395,101684739
ALDH1A3,Homo sapiens,15,Enh,101685859,101686161
ALDH1A3,Homo sapiens,15,Enh,101692877,101693144
ALDH1A3,Homo sapiens,15,Enh,101694415,101694618
ALDH1A3,Homo sapiens,15,Enh,101696026,101696375
ALDH1A3,Homo sapiens,15,Enh,101697497,101697844
ALDH1A3,Homo sapiens,15,Enh,101708079,101708303
ALDH1A3,Homo sapiens,15,Enh,101709562,101709869
ALDH1A3,Homo sapiens,15,Enh,101710867,101711201
ALDH1A3,Homo sapiens,15,Enh,101718914,101719264
ALDH1A3,Homo sapiens,15,Enh,101723252,101723596
ALDH1A3,Homo sapiens,15,Enh,101723600,101723767
ALDH1A3,Homo sapiens,15,Enh,101723820,101724060
ALDH1A3,Homo sapiens,15,Enh,101724079,101724289
ALDH1A3,Homo sapiens,15,Prom,101724291,101724635
ALDH1A3,Homo sapiens,15,Prom,101724707,101724873
ALDH1A3,Homo sapiens,15,Enh,101725067,101725253
ALDH1A3,Homo sapiens,15,Prom,101805759,101805956
ALDH1A3,Homo sapiens,15,Enh,101807391,101807740
ALDH1A3,Homo sapiens,15,Enh,101808240,101808589
ALDH1A3,Homo sapiens,15,Enh,101813943,101814122
ALDH1A3,Homo sapiens,15,Enh,101814141,101814465
ALDH1A3,Homo sapiens,15,Enh,101827246,101827595
ALDH1A3,Homo sapiens,15,Enh,101852393,101852706
DRD4,Mus musculus,7,Prom,140035647,140037108
DRD4,Mus musculus,7,Enh,140065960,140068858
DRD4,Mus musculus,7,Prom,140068973,140070981
DRD4,Mus musculus,7,Prom,140101357,140103336
DRD4,Mus musculus,7,Prom,140113470,140118540
DRD4,Mus musculus,7,Prom,140124923,140126490
DRD4,Mus musculus,7,Prom,140137142,140138771
DRD4,Mus musculus,7,Enh,140629367,140634245
DRD4,Mus musculus,7,Enh,140706047,140709906
DRD4,Mus musculus,7,Enh,140716091,140724103
DRD4,Mus musculus,7,Enh,140724339,140729069
DRD4,Mus musculus,7,Enh,140742567,140743840
DRD4,Mus musculus,7,Enh,140745716,140750421
DRD4,Mus musculus,7,Enh,140750510,140752433
DRD4,Mus musculus,7,Prom,140753284,140767517
DRD4,Mus musculus,7,Enh,140828046,140829261
DRD4,Mus musculus,7,Prom,140833642,140839447
DRD4,Mus musculus,7,Prom,140849526,140858555
DRD4,Mus musculus,7,Prom,140878306,140883124
DRD4,Mus musculus,7,Prom,140901784,140917262
DRD4,Mus musculus,7,Enh,140921537,140924382
DRD4,Mus musculus,7,Enh,140925697,140928299
DRD4,Mus musculus,7,Prom,140940628,140944408
DRD4,Mus musculus,7,Prom,140944363,140957798
DRD4,Mus musculus,7,Enh,140970173,140972211
DRD4,Mus musculus,7,Prom,141008037,141013414
DRD4,Mus musculus,7,Enh,141024538,141025735
DRD4,Mus musculus,7,Enh,141026267,141027268
DRD4,Mus musculus,7,Enh,141041240,141042375
DRD4,Mus musculus,7,Prom,141046209,141054148
DRD4,Mus musculus,7,Enh,141093283,141096106
DRD4,Mus musculus,7,Enh,141120441,141121905
DRD4,Mus musculus,7,Prom,141122748,141124092
DRD4,Mus musculus,7,Prom,141130853,141132205
DRD4,Mus musculus,7,Prom,141167861,141173971
DRD4,Mus musculus,7,Prom,141192605,141195056
DRD4,Mus musculus,7,Prom,141214786,141217813
DRD4,Mus musculus,7,Prom,141220704,141222943
DRD4,Mus musculus,7,Prom,141227982,141229828
DRD4,Mus musculus,7,Prom,141264818,141266974
DRD4,Mus musculus,7,Prom,141268272,141269969
DRD4,Mus musculus,7,Prom,141275490,141277889
DRD4,Mus musculus,7,Enh,141300827,141305755
DRD4,Mus musculus,7,Prom,141326738,141329194
DRD4,Mus musculus,7,Enh,141331266,141333099
DRD4,Mus musculus,7,Prom,141337616,141345580
DRD4,Mus musculus,7,Prom,141391192,141393514
DRD4,Mus musculus,7,Enh,141408599,141410461
DRD4,Mus musculus,7,Prom,141412779,141416300
DRD4,Mus musculus,7,Enh,141418033,141422081
DRD4,Mus musculus,7,Enh,141422386,141424695
DRD4,Mus musculus,7,Prom,141429389,141438313
DRD4,Mus musculus,7,Prom,141443250,141444800
DRD4,Mus musculus,7,Prom,141446468,141448806
DRD4,Mus musculus,7,Prom,141454694,141457629
DRD4,Mus musculus,7,Prom,141460140,141465726
DRD4,Mus musculus,7,Prom,141466601,141469922
DRD4,Mus musculus,7,Prom,141473826,141479168
DRD4,Mus musculus,7,Enh,141516212,141520334
DRD4,Mus musculus,7,Prom,141538170,141541599
DRD4,Mus musculus,7,Enh,141549238,141551267
DRD4,Mus musculus,7,Enh,141559695,141560654
DRD4,Mus musculus,7,Prom,141561055,141565613
DRD4,Mus musculus,7,Enh,141566666,141569660
DRD4,Mus musculus,7,Enh,141576692,141579269
DRD4,Mus musculus,7,Enh,141578915,141584155
DRD4,Mus musculus,7,Enh,141583614,141585325
DRD4,Mus musculus,7,Enh,141623710,141625719
CHRNA6,Mus musculus,8,Prom,26975732,26980416
CHRNA6,Mus musculus,8,Enh,26984586,26985595
CHRNA6,Mus musculus,8,Prom,27021995,27025263
